text@imh1955f	@imh1955f	353.75	360.191	Ну вот сколько эээ первый раз я это сделала стихийно когда я ушла из науки
text@imh1955f	@imh1955f	360.615	363.09	в занятие бизнесом в девяностых
text@imh1955f	@imh1955f	363.895	365.43	ну там мотив был простой
text@imh1955f	@imh1955f	366.98	370.81	Я поняла что во-первых мне надоело преподавать я восемь лет эээ
text@imh1955f	@imh1955f	371.52	377.29	ааа преподавала и выросла с ассистента до эээ доцента и кандидата наук
text@imh1955f	@imh1955f	377.9	382.688	и тут поняла что больше не могу ммм рассказывать то чего нету
text@imh1955f	@imh1955f	383.28	386.33	потому что я преподавала рыночную экономику в Советском Союзе
text@imh1955f	@imh1955f	387.075	391.589	и второе меня конечно ммм достала до ручки бедность
text@imh1955f	@imh1955f	393.0	395.291	среднего ну тогда не было среднего класса
text@imh1955f	@imh1955f	395.393	397.298	интеллигенская бездность бедность
text@imh1955f	@imh1955f	397.397	400.596	люди образованные интеллигентные не бомжуют
text@imh1955f	@imh1955f	400.906	403.529	но вообще на зубную пасту и курицу не хватает
text@imh1955f	@imh1955f	403.576	404.794	#смеется#
text@imh1955f	@imh1955f	404.885	410.457	И вот это меня взбесило все и я поняла что перспектив никаких нет сколько не паши а уже доцент
text@imh1955f	@imh1955f	410.779	415.794	ну что там ну прибавка еще в сто рублей для профессора и дикая работа по написанию докторской
text@imh1955f	@imh1955f	416.447	425.112	и когда появился горбачевский закон о кооперации я вот по этим двум мотивам решительно перезагрузилась без каких либо упражнений
text@imh1955f	@imh1955f	425.984	432.344	а вот второй раз когда я заработала все деньги на рынке у меня было все неплохо
text@imh1955f	@imh1955f	432.63	437.198	аб б боровой партнер большая российская товарная сырьевая биржа
text@imh1955f	@imh1955f	437.702	438.397	аэм
text@imh1955f	@imh1955f	438.486	443.702	что там на мясницкой весь главпочтамт это наша биржа а начинали с маленького кооператива
text@imh1955f	@imh1955f	444.115	446.397	своя машина ммм
text@imh1955f	@imh1955f	446.591	450.106	третий муж, очень богатый крутой мужик эээ,
text@imh1955f	@imh1955f	450.19	452.503	дети все упакованы вообще в чем проблема?
text@imh1955f	@imh1955f	452.736	454.304	и вот тут начилась та самая история
text@imh1955f	@imh1955f	456.707	461.602	жизни вкус еды желание заниматься любовью эээ
text@imh1955f	@imh1955f	461.926	471.304	возникла абсолютная апатия иии я в какой то момент поняла мне просто больше не интерсено то чем я занимаюсь как бы это при как бы это прибально
text@imh1955f	@imh1955f	471.74	473.304	не было вот это уже кризис 
text@imh1955f	@imh1955f	473.794	476.702	э личностный и вот тогда я задумалась эээ
text@imh1955f	@imh1955f	477.005	478.0	перезагрузиться
text@imh1955f	@imh1955f	480.576	484.397	никак я всю жизнь я жил же выросла в Совестком Союзе
text@imh1955f	@imh1955f	485.094	494.006	у нас не было ни техник ни учебников ни книг ни тренеров ни мастер-классов у нас не было ничего
text@imh1955f	@imh1955f	494.697	497.596	ну психологи получали профессиональное образование
text@imh1955f	@imh1955f	498.298	504.602	я ммм мне помогло то что теперь психологи теперь называют когнитивное мышление
text@imh1955f	@imh1955f	505.682	509.006	то есть когда я сталкивалась с проблемой я не паниковала
text@imh1955f	@imh1955f	510.38	513.304	я начинала изучать свой собственный организм
text@imh1955f	@imh1955f	513.692	515.702	так думаю мне все не нравится
text@imh1955f	@imh1955f	516.602	519.993	и тогда я начинала диалог эээ сама с собой
text@imh1955f	@imh1955f	520.469	524.0	Ира что тебе не нравится уточни пожалуйста
text@imh1955f	@imh1955f	525.062	530.907	тебе третий муж нравится? нравится ты его любишь? да отлично да отлично
text@imh1955f	@imh1955f	531.806	533.0	с этим разобрались
text@imh1955f	@imh1955f	533.409	545.006	Ааа здоровье тебе свое нравится? нравится тебе нравится ситуация с детьми все у них пока окей? да нравится то есть ничего тебя не тревожит мама в порядке? в порядке так это убрали
text@imh1955f	@imh1955f	545.696	549.006	ммм тебе нравится те деньги которые ты получаешь? да
text@imh1955f	@imh1955f	549.738	551.808	тебе нравится как ты их зарабатываешь?
text@imh1955f	@imh1955f	553.536	554.179	нет
text@imh1955f	@imh1955f	556.597	566.01	ну нет самореализации ну это вот такая работа которая уже привычная она идет сама по себе ты приходишь на биржу что - то там делаешь да ну это скучно
text@imh1955f	@imh1955f	566.708	574.52	ааа тогда проверочный вопрос то как ты сейчас живешь если бизнес будет стабилен ты готова так прожить лет десять?
text@imh1955f	@imh1955f	575.2	578.2	и тут прям такое огромное / нет
text@imh1955f	@imh1955f	578.99	606.8	и вот когда это возмущенное я заорало нет аха вот оно в чем дело то есть вне зависимости от денег от упакованности всего образа жизни тебе пора искать что / новую / деятельность самореализацию /  и тогда я поняла стихийно инстинктивно / для того чтобы ее найти наверно нужно самой себе / дать задание
text@imh1955f	@imh1955f	608.3	651.5	я поверила в тот момент совершенно случайно не знаю почему я поверила потом я проверила с годами и поняла что это работает это действително так и наука это доказала я поверила что мой мозг на самом деле намного более пытливый и серьезный и найти может очень много чего просто я не даю ему задания вот как топ менеджер да смотрит что это у меня все расслабились а ты не напрягаешься не даешь им новые интересные задания они по инерции что то пашут вот мой мозг по инерции что то выпахивает выпахивает и все и я ему дала задание слушай мне ничего не нравится / давай придумай что нибудь поинтереснее / прошло три дня и он придумал //
words@imh1955f	@imh1955f	353.75	354.126	Ну
words@imh1955f	@imh1955f	354.126	354.502	вот
words@imh1955f	@imh1955f	354.502	354.878	сколько
words@imh1955f	@imh1955f	354.878	355.36	эээ
words@imh1955f	@imh1955f	355.36	355.735	первый
words@imh1955f	@imh1955f	355.735	356.11	раз
words@imh1955f	@imh1955f	356.11	356.485	я
words@imh1955f	@imh1955f	356.485	356.86	это
words@imh1955f	@imh1955f	356.86	357.235	сделала
words@imh1955f	@imh1955f	357.235	357.79	стихийно
words@imh1955f	@imh1955f	357.79	358.24	когда
words@imh1955f	@imh1955f	358.24	358.642	я
words@imh1955f	@imh1955f	358.642	359.158	ушла
words@imh1955f	@imh1955f	359.158	359.674	из
words@imh1955f	@imh1955f	359.674	360.191	науки
words@imh1955f	@imh1955f	360.615	361.11	в
words@imh1955f	@imh1955f	361.11	361.605	занятие
words@imh1955f	@imh1955f	361.605	362.1	бизнесом
words@imh1955f	@imh1955f	362.1	362.595	в
words@imh1955f	@imh1955f	362.595	363.09	девяностых
words@imh1955f	@imh1955f	363.895	364.202	ну
words@imh1955f	@imh1955f	364.202	364.509	там
words@imh1955f	@imh1955f	364.509	364.816	мотив
words@imh1955f	@imh1955f	364.816	365.123	был
words@imh1955f	@imh1955f	365.123	365.43	простой
words@imh1955f	@imh1955f	366.98	367.328	Я
words@imh1955f	@imh1955f	367.328	367.676	поняла
words@imh1955f	@imh1955f	367.676	368.024	что
words@imh1955f	@imh1955f	368.024	368.372	во-первых
words@imh1955f	@imh1955f	368.372	368.72	мне
words@imh1955f	@imh1955f	368.72	369.068	надоело
words@imh1955f	@imh1955f	369.068	369.416	преподавать
words@imh1955f	@imh1955f	369.416	369.764	я
words@imh1955f	@imh1955f	369.764	370.112	восемь
words@imh1955f	@imh1955f	370.112	370.46	лет
words@imh1955f	@imh1955f	370.46	370.81	эээ
words@imh1955f	@imh1955f	371.52	372.0	ааа
words@imh1955f	@imh1955f	372.0	372.48	преподавала
words@imh1955f	@imh1955f	372.48	372.96	и
words@imh1955f	@imh1955f	372.96	373.44	выросла
words@imh1955f	@imh1955f	373.44	373.92	с
words@imh1955f	@imh1955f	373.92	374.4	ассистента
words@imh1955f	@imh1955f	374.4	374.88	до
words@imh1955f	@imh1955f	374.88	375.36	эээ
words@imh1955f	@imh1955f	375.36	375.84	доцента
words@imh1955f	@imh1955f	375.84	376.32	и
words@imh1955f	@imh1955f	376.32	376.8	кандидата
words@imh1955f	@imh1955f	376.8	377.29	наук
words@imh1955f	@imh1955f	377.9	378.299	и
words@imh1955f	@imh1955f	378.299	378.698	тут
words@imh1955f	@imh1955f	378.698	379.097	поняла
words@imh1955f	@imh1955f	379.097	379.496	что
words@imh1955f	@imh1955f	379.496	379.895	больше
words@imh1955f	@imh1955f	379.895	380.294	не
words@imh1955f	@imh1955f	380.294	380.693	могу
words@imh1955f	@imh1955f	380.693	381.092	ммм
words@imh1955f	@imh1955f	381.092	381.491	рассказывать
words@imh1955f	@imh1955f	381.491	381.89	то
words@imh1955f	@imh1955f	381.89	382.289	чего
words@imh1955f	@imh1955f	382.289	382.688	нету
words@imh1955f	@imh1955f	383.28	383.618	потому
words@imh1955f	@imh1955f	383.618	383.956	что
words@imh1955f	@imh1955f	383.956	384.294	я
words@imh1955f	@imh1955f	384.294	384.632	преподавала
words@imh1955f	@imh1955f	384.632	384.97	рыночную
words@imh1955f	@imh1955f	384.97	385.308	экономику
words@imh1955f	@imh1955f	385.308	385.646	в
words@imh1955f	@imh1955f	385.646	385.984	Советском
words@imh1955f	@imh1955f	385.984	386.33	Союзе
words@imh1955f	@imh1955f	387.075	387.576	и
words@imh1955f	@imh1955f	387.576	388.077	второе
words@imh1955f	@imh1955f	388.077	388.578	меня
words@imh1955f	@imh1955f	388.578	389.079	конечно
words@imh1955f	@imh1955f	389.079	389.58	ммм
words@imh1955f	@imh1955f	389.58	390.081	достала
words@imh1955f	@imh1955f	390.081	390.582	до
words@imh1955f	@imh1955f	390.582	391.083	ручки
words@imh1955f	@imh1955f	391.083	391.589	бедность
words@imh1955f	@imh1955f	393.0	393.327	среднего
words@imh1955f	@imh1955f	393.327	393.654	ну
words@imh1955f	@imh1955f	393.654	393.981	тогда
words@imh1955f	@imh1955f	393.981	394.308	не
words@imh1955f	@imh1955f	394.308	394.635	было
words@imh1955f	@imh1955f	394.635	394.962	среднего
words@imh1955f	@imh1955f	394.962	395.291	класса
words@imh1955f	@imh1955f	395.393	396.028	интеллигенская
words@imh1955f	@imh1955f	396.028	396.663	бездность
words@imh1955f	@imh1955f	396.663	397.298	бедность
words@imh1955f	@imh1955f	397.397	398.036	люди
words@imh1955f	@imh1955f	398.036	398.675	образованные
words@imh1955f	@imh1955f	398.675	399.314	интеллигентные
words@imh1955f	@imh1955f	399.314	399.953	не
words@imh1955f	@imh1955f	399.953	400.596	бомжуют
words@imh1955f	@imh1955f	400.906	401.197	но
words@imh1955f	@imh1955f	401.197	401.488	вообще
words@imh1955f	@imh1955f	401.488	401.779	на
words@imh1955f	@imh1955f	401.779	402.07	зубную
words@imh1955f	@imh1955f	402.07	402.361	пасту
words@imh1955f	@imh1955f	402.361	402.652	и
words@imh1955f	@imh1955f	402.652	402.943	курицу
words@imh1955f	@imh1955f	402.943	403.234	не
words@imh1955f	@imh1955f	403.234	403.529	хватает
words@imh1955f	@imh1955f	403.576	404.794	#смеется#
words@imh1955f	@imh1955f	404.885	405.178	И
words@imh1955f	@imh1955f	405.178	405.471	вот
words@imh1955f	@imh1955f	405.471	405.764	это
words@imh1955f	@imh1955f	405.764	406.057	меня
words@imh1955f	@imh1955f	406.057	406.35	взбесило
words@imh1955f	@imh1955f	406.35	406.643	все
words@imh1955f	@imh1955f	406.643	406.936	и
words@imh1955f	@imh1955f	406.936	407.229	я
words@imh1955f	@imh1955f	407.229	407.522	поняла
words@imh1955f	@imh1955f	407.522	407.815	что
words@imh1955f	@imh1955f	407.815	408.108	перспектив
words@imh1955f	@imh1955f	408.108	408.401	никаких
words@imh1955f	@imh1955f	408.401	408.694	нет
words@imh1955f	@imh1955f	408.694	408.987	сколько
words@imh1955f	@imh1955f	408.987	409.28	не
words@imh1955f	@imh1955f	409.28	409.573	паши
words@imh1955f	@imh1955f	409.573	409.866	а
words@imh1955f	@imh1955f	409.866	410.159	уже
words@imh1955f	@imh1955f	410.159	410.457	доцент
words@imh1955f	@imh1955f	410.779	411.074	ну
words@imh1955f	@imh1955f	411.074	411.369	что
words@imh1955f	@imh1955f	411.369	411.664	там
words@imh1955f	@imh1955f	411.664	411.959	ну
words@imh1955f	@imh1955f	411.959	412.254	прибавка
words@imh1955f	@imh1955f	412.254	412.549	еще
words@imh1955f	@imh1955f	412.549	412.844	в
words@imh1955f	@imh1955f	412.844	413.139	сто
words@imh1955f	@imh1955f	413.139	413.434	рублей
words@imh1955f	@imh1955f	413.434	413.729	для
words@imh1955f	@imh1955f	413.729	414.024	профессора
words@imh1955f	@imh1955f	414.024	414.319	и
words@imh1955f	@imh1955f	414.319	414.614	дикая
words@imh1955f	@imh1955f	414.614	414.909	работа
words@imh1955f	@imh1955f	414.909	415.204	по
words@imh1955f	@imh1955f	415.204	415.499	написанию
words@imh1955f	@imh1955f	415.499	415.794	докторской
words@imh1955f	@imh1955f	416.447	416.903	и
words@imh1955f	@imh1955f	416.903	417.359	когда
words@imh1955f	@imh1955f	417.359	417.815	появился
words@imh1955f	@imh1955f	417.815	418.271	горбачевский
words@imh1955f	@imh1955f	418.271	418.727	закон
words@imh1955f	@imh1955f	418.727	419.183	о
words@imh1955f	@imh1955f	419.183	419.639	кооперации
words@imh1955f	@imh1955f	419.639	420.095	я
words@imh1955f	@imh1955f	420.095	420.551	вот
words@imh1955f	@imh1955f	420.551	421.007	по
words@imh1955f	@imh1955f	421.007	421.463	этим
words@imh1955f	@imh1955f	421.463	421.919	двум
words@imh1955f	@imh1955f	421.919	422.375	мотивам
words@imh1955f	@imh1955f	422.375	422.831	решительно
words@imh1955f	@imh1955f	422.831	423.287	перезагрузилась
words@imh1955f	@imh1955f	423.287	423.743	без
words@imh1955f	@imh1955f	423.743	424.199	каких
words@imh1955f	@imh1955f	424.199	424.655	либо
words@imh1955f	@imh1955f	424.655	425.112	упражнений
words@imh1955f	@imh1955f	425.984	426.381	а
words@imh1955f	@imh1955f	426.381	426.778	вот
words@imh1955f	@imh1955f	426.778	427.175	второй
words@imh1955f	@imh1955f	427.175	427.572	раз
words@imh1955f	@imh1955f	427.572	427.969	когда
words@imh1955f	@imh1955f	427.969	428.366	я
words@imh1955f	@imh1955f	428.366	428.763	заработала
words@imh1955f	@imh1955f	428.763	429.16	все
words@imh1955f	@imh1955f	429.16	429.557	деньги
words@imh1955f	@imh1955f	429.557	429.954	на
words@imh1955f	@imh1955f	429.954	430.351	рынке
words@imh1955f	@imh1955f	430.351	430.748	у
words@imh1955f	@imh1955f	430.748	431.145	меня
words@imh1955f	@imh1955f	431.145	431.542	было
words@imh1955f	@imh1955f	431.542	431.939	все
words@imh1955f	@imh1955f	431.939	432.344	неплохо
words@imh1955f	@imh1955f	432.63	433.137	аб
words@imh1955f	@imh1955f	433.137	433.644	б
words@imh1955f	@imh1955f	433.644	434.151	боровой
words@imh1955f	@imh1955f	434.151	434.658	партнер
words@imh1955f	@imh1955f	434.658	435.165	большая
words@imh1955f	@imh1955f	435.165	435.672	российская
words@imh1955f	@imh1955f	435.672	436.179	товарная
words@imh1955f	@imh1955f	436.179	436.686	сырьевая
words@imh1955f	@imh1955f	436.686	437.198	биржа
words@imh1955f	@imh1955f	437.702	438.397	аэм
words@imh1955f	@imh1955f	438.486	438.858	что
words@imh1955f	@imh1955f	438.858	439.23	там
words@imh1955f	@imh1955f	439.23	439.602	на
words@imh1955f	@imh1955f	439.602	439.974	мясницкой
words@imh1955f	@imh1955f	439.974	440.346	весь
words@imh1955f	@imh1955f	440.346	440.718	главпочтамт
words@imh1955f	@imh1955f	440.718	441.09	это
words@imh1955f	@imh1955f	441.09	441.462	наша
words@imh1955f	@imh1955f	441.462	441.834	биржа
words@imh1955f	@imh1955f	441.834	442.206	а
words@imh1955f	@imh1955f	442.206	442.578	начинали
words@imh1955f	@imh1955f	442.578	442.95	с
words@imh1955f	@imh1955f	442.95	443.322	маленького
words@imh1955f	@imh1955f	443.322	443.702	кооператива
words@imh1955f	@imh1955f	444.115	444.875	своя
words@imh1955f	@imh1955f	444.875	445.635	машина
words@imh1955f	@imh1955f	445.635	446.397	ммм
words@imh1955f	@imh1955f	446.591	447.093	третий
words@imh1955f	@imh1955f	447.093	447.595	муж
words@imh1955f	@imh1955f	447.595	448.097	очень
words@imh1955f	@imh1955f	448.097	448.599	богатый
words@imh1955f	@imh1955f	448.599	449.101	крутой
words@imh1955f	@imh1955f	449.101	449.603	мужик
words@imh1955f	@imh1955f	449.603	450.106	эээ
words@imh1955f	@imh1955f	450.19	450.479	дети
words@imh1955f	@imh1955f	450.479	450.768	все
words@imh1955f	@imh1955f	450.768	451.057	упакованы
words@imh1955f	@imh1955f	451.057	451.346	вообще
words@imh1955f	@imh1955f	451.346	451.635	в
words@imh1955f	@imh1955f	451.635	451.924	чем
words@imh1955f	@imh1955f	451.924	452.213	проблема
words@imh1955f	@imh1955f	452.213	452.503	?
words@imh1955f	@imh1955f	452.736	452.96	и
words@imh1955f	@imh1955f	452.96	453.184	вот
words@imh1955f	@imh1955f	453.184	453.408	тут
words@imh1955f	@imh1955f	453.408	453.632	начилась
words@imh1955f	@imh1955f	453.632	453.856	та
words@imh1955f	@imh1955f	453.856	454.08	самая
words@imh1955f	@imh1955f	454.08	454.304	история
words@imh1955f	@imh1955f	456.707	457.406	жизни
words@imh1955f	@imh1955f	457.406	458.105	вкус
words@imh1955f	@imh1955f	458.105	458.804	еды
words@imh1955f	@imh1955f	458.804	459.503	желание
words@imh1955f	@imh1955f	459.503	460.202	заниматься
words@imh1955f	@imh1955f	460.202	460.901	любовью
words@imh1955f	@imh1955f	460.901	461.602	эээ
words@imh1955f	@imh1955f	461.926	462.273	возникла
words@imh1955f	@imh1955f	462.273	462.62	абсолютная
words@imh1955f	@imh1955f	462.62	462.967	апатия
words@imh1955f	@imh1955f	462.967	463.314	иии
words@imh1955f	@imh1955f	463.314	463.661	я
words@imh1955f	@imh1955f	463.661	464.008	в
words@imh1955f	@imh1955f	464.008	464.355	какой
words@imh1955f	@imh1955f	464.355	464.702	то
words@imh1955f	@imh1955f	464.702	465.049	момент
words@imh1955f	@imh1955f	465.049	465.396	поняла
words@imh1955f	@imh1955f	465.396	465.743	мне
words@imh1955f	@imh1955f	465.743	466.09	просто
words@imh1955f	@imh1955f	466.09	466.437	больше
words@imh1955f	@imh1955f	466.437	466.784	не
words@imh1955f	@imh1955f	466.784	467.131	интерсено
words@imh1955f	@imh1955f	467.131	467.478	то
words@imh1955f	@imh1955f	467.478	467.825	чем
words@imh1955f	@imh1955f	467.825	468.172	я
words@imh1955f	@imh1955f	468.172	468.519	занимаюсь
words@imh1955f	@imh1955f	468.519	468.866	как
words@imh1955f	@imh1955f	468.866	469.213	бы
words@imh1955f	@imh1955f	469.213	469.56	это
words@imh1955f	@imh1955f	469.56	469.907	при
words@imh1955f	@imh1955f	469.907	470.254	как
words@imh1955f	@imh1955f	470.254	470.601	бы
words@imh1955f	@imh1955f	470.601	470.948	это
words@imh1955f	@imh1955f	470.948	471.304	прибально
words@imh1955f	@imh1955f	471.74	472.0	не
words@imh1955f	@imh1955f	472.0	472.26	было
words@imh1955f	@imh1955f	472.26	472.52	вот
words@imh1955f	@imh1955f	472.52	472.78	это
words@imh1955f	@imh1955f	472.78	473.04	уже
words@imh1955f	@imh1955f	473.04	473.304	кризис
words@imh1955f	@imh1955f	473.794	474.157	э
words@imh1955f	@imh1955f	474.157	474.52	личностный
words@imh1955f	@imh1955f	474.52	474.883	и
words@imh1955f	@imh1955f	474.883	475.246	вот
words@imh1955f	@imh1955f	475.246	475.609	тогда
words@imh1955f	@imh1955f	475.609	475.972	я
words@imh1955f	@imh1955f	475.972	476.335	задумалась
words@imh1955f	@imh1955f	476.335	476.702	эээ
words@imh1955f	@imh1955f	477.005	478.0	перезагрузиться
words@imh1955f	@imh1955f	480.576	480.923	никак
words@imh1955f	@imh1955f	480.923	481.27	я
words@imh1955f	@imh1955f	481.27	481.617	всю
words@imh1955f	@imh1955f	481.617	481.964	жизнь
words@imh1955f	@imh1955f	481.964	482.311	я
words@imh1955f	@imh1955f	482.311	482.658	жил
words@imh1955f	@imh1955f	482.658	483.005	же
words@imh1955f	@imh1955f	483.005	483.352	выросла
words@imh1955f	@imh1955f	483.352	483.699	в
words@imh1955f	@imh1955f	483.699	484.046	Совестком
words@imh1955f	@imh1955f	484.046	484.397	Союзе
words@imh1955f	@imh1955f	485.094	485.563	у
words@imh1955f	@imh1955f	485.563	486.032	нас
words@imh1955f	@imh1955f	486.032	486.501	не
words@imh1955f	@imh1955f	486.501	486.97	было
words@imh1955f	@imh1955f	486.97	487.439	ни
words@imh1955f	@imh1955f	487.439	487.908	техник
words@imh1955f	@imh1955f	487.908	488.377	ни
words@imh1955f	@imh1955f	488.377	488.846	учебников
words@imh1955f	@imh1955f	488.846	489.315	ни
words@imh1955f	@imh1955f	489.315	489.784	книг
words@imh1955f	@imh1955f	489.784	490.253	ни
words@imh1955f	@imh1955f	490.253	490.722	тренеров
words@imh1955f	@imh1955f	490.722	491.191	ни
words@imh1955f	@imh1955f	491.191	491.66	мастер-классов
words@imh1955f	@imh1955f	491.66	492.129	у
words@imh1955f	@imh1955f	492.129	492.598	нас
words@imh1955f	@imh1955f	492.598	493.067	не
words@imh1955f	@imh1955f	493.067	493.536	было
words@imh1955f	@imh1955f	493.536	494.006	ничего
words@imh1955f	@imh1955f	494.697	495.276	ну
words@imh1955f	@imh1955f	495.276	495.855	психологи
words@imh1955f	@imh1955f	495.855	496.434	получали
words@imh1955f	@imh1955f	496.434	497.013	профессиональное
words@imh1955f	@imh1955f	497.013	497.596	образование
words@imh1955f	@imh1955f	498.298	498.823	я
words@imh1955f	@imh1955f	498.823	499.348	ммм
words@imh1955f	@imh1955f	499.348	499.873	мне
words@imh1955f	@imh1955f	499.873	500.398	помогло
words@imh1955f	@imh1955f	500.398	500.923	то
words@imh1955f	@imh1955f	500.923	501.448	что
words@imh1955f	@imh1955f	501.448	501.973	теперь
words@imh1955f	@imh1955f	501.973	502.498	психологи
words@imh1955f	@imh1955f	502.498	503.023	теперь
words@imh1955f	@imh1955f	503.023	503.548	называют
words@imh1955f	@imh1955f	503.548	504.073	когнитивное
words@imh1955f	@imh1955f	504.073	504.602	мышление
words@imh1955f	@imh1955f	505.682	506.014	то
words@imh1955f	@imh1955f	506.014	506.346	есть
words@imh1955f	@imh1955f	506.346	506.678	когда
words@imh1955f	@imh1955f	506.678	507.01	я
words@imh1955f	@imh1955f	507.01	507.342	сталкивалась
words@imh1955f	@imh1955f	507.342	507.674	с
words@imh1955f	@imh1955f	507.674	508.006	проблемой
words@imh1955f	@imh1955f	508.006	508.338	я
words@imh1955f	@imh1955f	508.338	508.67	не
words@imh1955f	@imh1955f	508.67	509.006	паниковала
words@imh1955f	@imh1955f	510.38	510.867	я
words@imh1955f	@imh1955f	510.867	511.354	начинала
words@imh1955f	@imh1955f	511.354	511.841	изучать
words@imh1955f	@imh1955f	511.841	512.328	свой
words@imh1955f	@imh1955f	512.328	512.815	собственный
words@imh1955f	@imh1955f	512.815	513.304	организм
words@imh1955f	@imh1955f	513.692	514.027	так
words@imh1955f	@imh1955f	514.027	514.362	думаю
